age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41,4,198425,15,10,2,3,0,4,1,0,0,45,39,0
54,6,156800,9,13,2,3,0,4,1,0,0,50,39,0
31,7,174957,15,10,2,11,0,4,1,0,0,50,39,0
37,2,51158,15,10,2,13,5,4,0,7298,0,36,39,1
26,5,316688,15,10,4,12,2,4,1,0,0,40,39,0
54,4,231482,9,13,2,4,0,4,1,0,0,40,39,0
31,4,47296,15,10,2,1,5,4,0,0,1740,20,39,0
29,4,196116,14,15,0,10,3,4,0,2174,0,72,39,0
26,6,151626,11,9,4,10,3,2,0,0,0,40,39,0
41,5,130126,15,10,2,5,0,4,1,0,0,60,39,1
41,4,304605,8,11,2,3,0,4,1,0,0,45,39,1
26,4,322585,11,9,4,12,3,4,1,0,0,40,39,0
32,4,307353,11,9,0,1,1,2,0,0,0,40,39,0
19,4,327079,15,10,4,1,3,4,0,0,0,40,39,0
31,4,101562,11,9,2,7,5,4,0,0,0,55,39,0
26,4,152240,15,10,4,7,3,4,1,0,0,40,39,0
21,4,116968,15,10,4,1,3,4,1,2597,0,40,39,0
32,4,200323,14,15,4,10,1,4,1,0,0,60,39,0
41,4,188307,11,9,0,3,4,4,0,0,0,40,39,0
19,4,387215,15,10,4,13,3,4,1,0,1719,16,39,0
39,4,370549,15,10,2,12,5,4,0,0,0,30,39,1
28,4,192591,9,13,4,1,1,4,0,0,0,45,39,0
31,4,217460,11,9,0,3,1,4,1,0,0,45,39,0
31,4,66815,11,9,2,3,0,4,1,0,0,50,39,0
18,6,161245,2,8,4,5,3,4,1,0,0,50,39,0
45,2,304973,11,9,2,11,0,4,1,0,0,78,39,1
38,4,180477,0,6,4,8,1,4,1,0,0,40,39,0
30,4,381645,9,13,4,10,1,4,1,0,0,50,39,0
18,0,171088,15,10,4,0,3,4,0,0,0,40,39,0
48,7,212954,12,14,2,10,0,4,1,15024,0,40,39,1
29,4,162002,11,9,4,8,3,4,0,0,0,35,39,0
48,7,54985,9,13,2,10,0,4,1,0,0,40,39,0
46,4,174224,8,11,0,11,1,2,1,0,0,40,39,0
56,2,242670,15,10,6,1,4,4,0,0,0,40,39,0
57,4,182062,0,6,2,8,0,4,1,0,0,40,39,0
51,7,237141,12,14,2,4,0,4,1,0,0,40,39,1
50,4,345450,5,4,2,3,0,2,1,0,0,40,39,0
61,4,149648,1,7,6,7,1,4,0,0,0,40,39,0
28,4,95725,8,11,4,6,1,4,1,0,0,45,39,0
46,4,29437,7,12,2,12,0,4,1,0,0,50,39,0
34,6,214288,11,9,2,14,0,4,1,3411,0,80,39,0
36,2,410034,9,13,2,10,0,4,1,0,1887,40,39,1
31,4,302679,11,9,4,7,1,4,1,0,0,60,39,0
27,4,39665,11,9,0,12,4,4,0,0,0,37,39,0
18,4,200047,2,8,4,1,3,4,1,0,0,35,39,0
41,4,223548,3,2,2,7,0,4,1,0,0,40,26,0
48,4,330470,15,10,2,6,0,4,1,0,0,30,39,0
23,4,348092,11,9,4,14,3,2,1,0,0,40,14,0
28,4,166320,11,9,4,10,1,4,1,0,0,40,39,0
63,6,130221,12,14,2,12,0,4,1,0,0,60,39,1
61,4,166789,12,14,2,4,0,4,1,0,2246,50,39,1
46,4,102318,15,10,2,14,0,4,1,0,1887,40,39,1
38,0,281768,5,4,0,0,4,2,0,0,0,30,39,0
45,2,278303,7,12,2,4,0,4,1,0,0,40,39,0
27,4,36851,8,11,2,12,0,4,1,0,0,35,39,0
45,4,166929,1,7,2,3,0,4,1,0,0,40,39,0
27,4,247102,0,6,0,6,3,4,1,0,0,40,39,0
41,6,274158,15,10,2,7,0,4,1,0,0,30,39,0
41,5,146659,15,10,0,7,1,4,0,0,0,40,16,0
21,6,99199,11,9,2,3,0,4,1,0,0,40,39,0
47,4,197702,15,10,2,3,0,4,1,0,0,40,39,0
40,4,37618,15,10,2,3,0,4,1,0,0,40,0,0
33,4,318982,15,10,2,4,0,4,1,0,0,45,39,1
55,6,194065,7,12,0,12,1,4,0,0,0,40,39,0
39,4,164733,15,10,0,1,1,4,0,0,0,45,39,0
28,4,201861,15,10,2,7,0,4,1,0,0,45,39,0
62,4,142769,15,10,2,11,0,4,1,0,0,40,39,0
26,4,433906,7,12,4,8,1,4,1,0,0,40,39,0
24,4,227610,0,6,0,6,4,4,0,0,0,58,39,0
49,1,195949,11,9,2,7,0,4,1,0,0,40,39,0
60,5,160062,11,9,2,5,0,4,1,0,0,25,39,0
35,4,255191,9,13,2,10,0,4,1,0,0,45,39,1
54,4,215990,12,14,2,4,0,4,1,0,1887,44,39,1
18,4,176653,11,9,4,6,3,4,1,0,0,26,39,0
50,4,30682,5,4,4,7,1,4,1,0,0,50,39,0
62,4,190273,11,9,4,11,1,4,1,0,0,40,39,0
80,4,86111,10,16,2,10,0,4,1,0,0,30,39,0
76,4,98695,15,10,0,1,1,4,0,0,0,20,39,0
45,4,186410,15,10,0,1,1,4,1,0,0,38,39,0
30,4,49325,15,10,2,14,0,4,1,0,0,80,39,1
50,4,92079,15,10,2,13,0,4,1,0,0,45,39,1
45,4,226246,11,9,0,6,1,4,1,0,0,50,39,0
50,4,287927,11,9,2,10,5,4,0,0,0,16,39,0
18,5,29582,1,7,4,5,3,4,1,0,0,50,39,0
41,4,116103,11,9,6,4,2,4,1,914,0,40,39,0
26,4,362617,15,10,4,12,1,4,0,0,0,40,39,0
39,4,218490,9,13,2,12,0,4,1,0,1848,40,39,1
22,2,121144,9,13,4,10,3,2,0,0,0,18,39,0
49,4,136358,12,14,0,12,4,3,0,0,0,20,29,0
32,4,177792,9,13,0,4,1,4,0,0,0,48,39,1
18,4,176653,11,9,4,6,3,4,1,0,0,26,39,0
38,2,287658,12,14,0,10,1,2,1,0,0,40,23,0
23,4,207066,0,6,4,8,1,4,1,0,0,30,39,0
36,2,241998,9,13,2,10,0,4,1,0,1672,50,39,0
59,4,131916,11,9,2,7,5,4,0,0,0,40,22,1
62,0,191118,15,10,2,0,0,4,1,7298,0,40,39,1
18,4,132986,2,8,4,8,3,4,1,0,0,10,39,0
51,0,182543,3,2,5,0,4,4,0,0,0,40,26,0
22,4,32616,15,10,4,8,1,4,0,0,0,30,39,0
26,4,192262,11,9,2,8,0,4,1,0,0,40,39,0
23,4,124971,15,10,0,1,1,4,1,0,0,40,39,0
35,4,179579,11,9,2,1,0,4,1,0,0,45,39,0
39,4,139743,11,9,5,1,1,4,0,0,0,20,39,0
90,4,250832,0,6,2,4,0,4,1,0,0,40,39,0
33,4,345360,15,10,4,12,1,4,1,0,0,40,39,0
40,4,98211,11,9,2,3,0,4,1,0,0,40,39,1
52,4,134184,11,9,0,8,1,4,0,2597,0,36,39,0
56,6,51662,1,7,2,8,5,4,0,0,0,40,39,0
47,4,362654,12,14,2,10,0,4,1,0,0,40,39,1
47,4,148549,9,13,2,10,0,4,1,0,0,50,39,0
34,4,176831,9,13,0,10,4,4,0,0,0,40,39,1
20,4,247564,11,9,4,6,3,4,1,0,0,35,39,0
18,4,173255,11,9,4,14,3,4,1,1055,0,25,39,0
46,7,30219,15,10,2,4,0,4,1,7688,0,38,39,1
21,4,177125,15,10,4,6,1,4,1,0,0,20,39,0
19,4,178811,11,9,4,7,3,2,0,0,0,20,39,0
39,1,193583,9,13,0,10,4,4,0,5455,0,60,39,0
24,4,234663,11,9,4,6,3,4,1,0,0,60,39,0
60,4,166789,15,10,0,13,1,4,1,0,1408,50,39,0
25,4,174545,11,9,4,1,4,4,0,0,0,46,39,0
33,4,163003,9,13,4,4,2,1,0,0,0,40,30,0
43,4,358199,15,10,2,12,0,4,1,3103,0,40,39,1
48,2,319079,9,13,0,1,4,4,0,0,0,30,39,0
34,4,153942,8,11,2,12,0,4,1,0,0,40,39,0
25,4,208881,9,13,2,10,0,4,1,0,0,60,39,0
43,4,175224,11,9,2,8,0,4,1,0,0,60,27,0
41,4,193882,11,9,2,4,0,4,1,15024,0,65,39,1
41,4,33310,11,9,4,1,1,4,0,0,0,40,39,0
67,0,132057,11,9,2,0,0,2,1,0,0,20,39,0
42,1,55457,0,6,2,1,0,4,1,0,0,40,26,0
55,6,308746,14,15,6,10,1,4,1,0,0,55,39,1
28,4,51331,7,12,2,4,5,4,0,0,0,16,39,1
26,2,337867,9,13,4,10,3,2,0,0,0,40,39,0
42,1,33521,9,13,2,10,0,4,1,0,0,40,39,0
38,2,101426,11,9,4,11,4,2,1,0,0,40,39,0
47,4,164113,15,10,2,3,0,2,1,7688,0,40,39,1
39,4,139647,15,10,0,4,4,4,0,0,0,56,39,0
34,4,420749,11,9,2,3,0,4,1,0,0,30,11,0
37,4,163199,15,10,0,13,1,0,0,0,0,40,39,0
18,4,89419,11,9,4,13,3,4,0,0,0,10,39,0
51,4,255412,9,13,2,4,0,4,1,0,0,50,10,1
24,4,142528,15,10,4,12,3,4,1,0,0,20,39,0
47,4,114754,11,9,2,1,0,4,1,0,0,40,39,0
50,4,46155,8,11,0,10,4,4,0,0,0,40,39,1
24,4,241752,11,9,4,6,1,4,1,0,0,40,39,0
51,6,311569,11,9,0,12,1,4,1,0,0,40,39,0
47,6,112200,9,13,4,4,1,2,1,10520,0,45,39,1
19,7,175507,11,9,4,8,1,4,0,0,0,18,39,0
31,4,401069,15,10,4,1,4,2,0,0,0,39,39,0
35,5,196373,9,13,2,4,0,4,1,0,0,45,39,1
46,6,32825,11,9,5,3,4,4,1,0,0,40,39,0
32,4,311524,11,9,4,3,3,2,1,0,0,38,39,0
28,4,270973,7,12,4,1,3,4,0,0,0,40,39,0
31,4,237824,11,9,3,9,2,2,0,0,0,60,23,0
24,0,192711,9,13,4,0,1,4,1,0,0,41,39,0
44,2,49665,8,11,0,7,4,0,1,0,0,40,39,0
32,4,360689,9,13,2,10,0,4,1,0,0,40,39,1
23,2,145112,9,13,4,10,3,4,0,0,0,43,39,0
61,0,149855,5,4,2,0,0,4,1,0,2057,70,39,0
49,4,268090,9,13,2,12,0,4,1,0,0,26,39,1
34,4,454508,9,13,2,10,0,4,1,0,0,65,20,0
37,5,99452,15,10,2,14,0,4,1,0,0,55,39,1
32,4,206365,11,9,4,8,1,2,0,0,0,40,39,0
39,4,142707,8,11,2,7,0,4,1,0,0,40,39,0
24,4,99386,9,13,3,10,3,4,0,0,0,40,39,0
46,4,220979,15,10,0,13,1,0,1,13550,0,40,39,1
35,4,86648,14,15,2,10,0,4,1,7688,0,50,39,1
34,6,41210,11,9,2,5,0,4,1,0,0,60,39,0
20,4,174436,11,9,4,3,3,4,1,0,0,60,39,0
19,4,175081,6,5,4,3,2,4,1,0,0,60,39,0
26,4,206307,11,9,2,3,0,4,1,0,0,40,39,1
47,4,312088,11,9,2,3,0,4,1,0,0,40,39,0
39,6,36989,8,11,2,14,0,4,1,0,0,70,39,1
48,7,122066,11,9,2,1,0,4,1,0,0,35,39,1
50,4,309017,15,10,0,12,4,4,1,0,0,45,39,0
54,4,320196,15,10,0,4,4,4,0,0,0,40,11,0
29,4,156266,7,12,4,4,3,0,1,0,0,25,39,0
31,6,209213,11,9,4,12,1,2,1,0,0,40,0,0
29,4,40295,11,9,2,10,0,4,1,0,0,40,39,0
32,4,117028,11,9,2,3,0,4,1,0,0,40,39,0
35,4,244803,11,9,4,6,2,4,1,0,0,40,29,0
49,4,328776,11,9,0,4,4,4,0,0,0,40,39,0
39,4,172186,15,10,2,4,0,4,1,0,0,40,39,1
48,4,118831,11,9,0,6,4,1,0,0,0,40,35,0
48,4,189462,15,10,0,6,3,4,1,2176,0,40,39,0
47,0,83046,9,13,2,0,0,4,1,0,0,18,39,0
30,7,576645,9,13,2,11,0,2,1,0,0,40,39,0
55,4,176904,0,6,2,14,0,4,1,0,0,50,39,0
40,4,83859,11,9,6,7,3,4,0,0,0,30,39,0
48,4,191681,11,9,2,3,0,4,1,0,0,40,39,1
17,4,134768,1,7,4,12,3,4,0,0,0,20,39,0
18,4,31008,15,10,4,13,1,4,0,0,0,40,39,0
49,4,82649,9,13,2,10,0,4,1,5013,0,45,39,0
44,6,402397,12,14,2,4,5,4,0,0,1902,60,39,1
45,4,247043,1,7,2,3,0,4,1,0,0,42,39,0
35,4,53553,15,10,2,12,0,4,1,7298,0,48,39,1
19,4,228577,11,9,4,3,3,4,1,0,0,36,39,0
27,4,253814,9,13,2,13,5,4,0,0,0,40,39,1
52,5,234286,11,9,2,4,0,4,1,15024,0,40,39,1
41,4,149576,15,10,2,3,0,4,1,0,0,40,39,1
47,4,145886,15,10,0,8,4,4,0,0,0,40,39,0
38,4,227615,1,7,2,3,0,4,1,0,0,40,26,0
30,4,229772,0,6,2,3,0,4,1,0,0,40,39,0
30,4,119522,0,6,2,3,0,4,1,0,0,45,39,0
35,4,343403,15,10,4,12,1,4,0,0,0,40,39,0
32,7,203849,5,4,2,6,0,4,1,0,0,19,39,0
22,4,340543,11,9,4,13,1,4,0,0,0,40,39,0
38,4,289148,11,9,3,3,4,4,0,0,0,40,39,0
52,4,117674,11,9,2,4,0,4,1,0,0,55,39,1
36,4,135293,12,14,5,4,1,4,0,0,0,50,39,0
50,4,112873,9,13,2,12,0,4,1,0,0,40,39,0
55,4,193130,9,13,2,10,0,4,1,0,0,40,39,1
50,4,321770,11,9,0,1,1,4,0,0,0,40,39,0
40,4,156526,9,13,2,4,0,4,1,0,0,40,39,0
25,4,139730,11,9,2,3,0,4,1,0,0,80,39,1
25,4,171114,11,9,4,1,1,4,0,0,0,48,39,0
56,2,191754,12,14,2,10,0,4,1,0,0,50,39,1
57,2,139452,11,9,0,1,1,4,0,0,0,16,39,0
31,7,174957,15,10,2,11,0,4,1,0,0,50,39,0
73,4,187334,15,10,2,11,0,4,1,0,0,40,39,0
37,5,97986,7,12,2,12,0,4,1,0,0,68,39,0
42,4,193494,11,9,2,7,0,4,1,0,0,40,39,1
69,4,174474,0,6,5,7,1,4,0,0,0,28,29,0
41,4,176452,11,9,2,13,0,4,1,0,0,40,29,0
48,4,145041,11,9,4,7,2,4,1,0,0,40,6,0
50,4,279461,15,10,2,14,0,4,1,0,0,40,39,1
19,0,466458,15,10,4,0,3,4,0,0,0,45,39,0
40,4,187294,11,9,2,4,0,4,1,0,0,40,39,1
24,7,61737,9,13,4,10,1,4,1,0,0,40,39,0
29,1,229300,9,13,4,10,1,4,1,0,0,48,39,0
40,4,118001,11,9,4,6,1,2,1,0,0,40,39,0
48,4,232840,15,10,6,1,4,4,0,0,0,43,39,0
30,4,207253,8,11,2,3,0,4,1,0,0,40,9,0
32,4,207284,11,9,2,7,0,4,1,0,0,40,39,0
34,4,174789,15,10,2,8,0,4,1,0,0,50,39,0
26,4,350853,4,3,4,14,1,4,1,0,0,40,0,0
21,0,249271,15,10,2,0,0,4,1,0,0,40,39,0
18,4,54440,15,10,4,8,3,4,1,0,0,20,39,0
25,4,350850,5,4,2,5,0,4,1,0,0,50,39,1
18,4,31983,2,8,4,1,3,4,0,0,0,20,39,0
58,4,110820,9,13,2,4,0,4,1,0,0,50,39,1
68,4,67791,12,14,2,10,0,4,1,0,0,45,39,0
29,4,143582,11,9,2,1,5,1,0,0,0,35,40,0
50,6,64667,11,9,0,10,1,1,0,0,0,60,40,0
25,4,471768,11,9,4,1,3,2,0,0,0,32,39,0
38,2,194630,9,13,4,11,1,4,0,4787,0,43,39,1
32,4,362259,9,13,4,4,1,4,0,0,0,40,39,0
74,0,204840,4,3,2,0,0,4,1,0,0,56,26,0
51,4,239284,11,9,6,12,1,4,0,0,0,40,39,0
37,4,113120,8,11,0,10,1,4,0,0,0,40,39,0
48,7,201177,9,13,2,4,0,2,1,0,0,40,39,1
51,2,136823,11,9,2,4,5,4,0,0,0,32,39,0
40,4,294708,11,9,2,14,0,2,1,0,0,40,39,1
45,2,168191,9,13,2,3,0,4,1,0,0,35,39,1
48,7,104353,11,9,2,3,5,2,0,0,0,40,39,1
28,4,95566,3,2,3,8,3,3,0,0,0,35,6,0
63,6,261995,15,10,2,4,0,4,1,0,0,40,39,1
54,4,209947,1,7,2,14,0,4,1,0,0,42,39,0
22,4,276494,11,9,4,6,1,2,1,0,0,40,39,0
40,4,236021,15,10,4,4,1,4,1,0,0,50,39,0
50,2,237356,15,10,2,11,0,4,1,7298,0,40,39,1
48,4,443377,12,14,4,10,1,4,1,0,0,50,39,0
26,4,282304,15,10,4,12,1,4,1,0,0,45,39,0
63,6,117681,8,11,2,5,0,4,1,0,0,40,39,0
60,0,41517,1,7,3,0,4,2,0,0,0,20,39,0
25,1,406955,11,9,4,1,2,4,0,0,0,40,39,0
35,4,227615,11,9,4,3,1,4,1,0,0,50,39,0
36,4,139703,11,9,4,1,1,2,0,0,0,40,39,0
55,1,27385,8,11,2,3,0,4,1,0,0,40,39,0
54,4,231342,7,12,0,12,1,4,1,0,0,32,39,0
50,4,138852,12,14,2,4,0,4,1,15024,0,50,39,1
28,4,108569,9,13,2,10,0,4,1,0,0,43,39,0
50,4,221495,9,13,2,12,0,4,1,0,0,40,39,0
23,4,34918,9,13,4,1,1,4,0,0,0,15,39,0
39,4,189344,11,9,2,7,0,4,1,0,0,40,26,0
37,4,224566,11,9,4,3,4,4,1,0,0,40,39,0
52,4,142757,15,10,2,10,0,2,1,0,0,56,39,1
39,4,114591,15,10,5,10,4,4,0,0,0,40,39,0
17,4,47199,1,7,4,9,3,4,0,0,0,24,39,0
69,6,58213,9,13,2,10,0,4,1,20051,0,45,39,1
28,2,332249,11,9,5,14,3,4,1,0,0,45,39,0
30,4,203034,8,11,3,3,1,4,1,0,0,40,39,0
19,4,105460,6,5,4,3,3,4,1,0,0,20,39,0
49,4,163021,11,9,0,4,4,4,0,0,0,40,39,0
26,4,174592,15,10,4,1,1,4,0,0,0,40,39,0
55,4,193568,11,9,6,1,1,4,0,0,0,40,39,0
62,4,197514,11,9,2,12,5,4,0,0,0,16,39,0
38,4,101833,0,6,2,14,0,4,1,3103,0,40,39,1
43,6,170721,15,10,2,3,0,4,1,0,0,20,39,0
29,4,109404,9,13,4,12,1,4,1,0,0,50,39,0
19,4,302945,15,10,4,1,3,4,1,0,0,10,37,0
22,0,320451,15,10,4,0,3,1,1,0,0,24,0,0
36,7,77146,12,14,4,10,1,4,1,0,0,40,39,0
56,4,267652,9,13,2,3,0,4,1,0,0,40,39,0
44,4,179666,7,12,4,13,1,4,1,0,0,40,39,0
60,0,167978,11,9,4,0,1,4,0,0,0,40,39,0
27,4,58654,8,11,5,1,4,4,0,0,0,40,39,0
25,4,250038,8,11,4,1,1,4,1,0,0,40,0,0
39,4,164898,11,9,2,3,0,4,1,0,0,40,39,0
28,0,123147,15,10,2,0,5,4,0,0,1887,40,39,1
55,6,225623,15,10,2,5,0,4,1,0,0,40,39,0
39,4,78171,15,10,3,1,4,0,0,0,0,40,39,0
31,7,123037,15,10,4,13,1,4,1,0,0,13,39,0
41,6,134724,8,11,2,8,5,4,0,3103,0,40,39,1
49,4,334787,11,9,2,8,0,4,1,0,0,40,39,0
59,4,153484,15,10,2,3,0,4,1,0,0,40,39,1
58,4,314153,11,9,2,12,0,4,1,0,0,40,39,1
25,4,250038,11,9,2,1,0,4,1,0,0,40,39,1
18,0,214989,15,10,4,0,3,4,0,0,1602,24,39,0
47,5,105779,9,13,4,12,3,4,1,0,0,40,39,1
17,0,154938,1,7,4,0,3,4,1,0,0,20,39,0
34,5,34848,9,13,2,12,0,4,1,0,0,54,39,0
47,2,29819,12,14,2,4,0,2,1,0,1977,50,39,1
39,4,157641,9,13,0,1,4,4,0,0,0,40,39,0
68,4,138714,9,13,2,10,0,4,1,0,0,55,39,1
51,2,117496,12,14,2,10,5,4,0,0,0,40,39,1
48,4,344381,9,13,2,10,0,1,1,0,0,42,39,1
38,4,108140,9,13,4,4,1,4,1,2202,0,45,39,0
44,4,248973,9,13,0,1,1,2,1,0,0,65,39,0
38,4,210866,11,9,2,4,0,4,1,0,0,44,39,1
55,4,104996,5,4,2,14,0,4,1,0,0,50,39,0
21,4,145389,15,10,4,10,1,4,0,0,0,25,39,0
38,4,161141,11,9,0,14,1,4,1,0,0,40,39,0
69,2,142297,0,6,2,1,5,4,0,0,0,17,39,0
37,4,635913,9,13,4,4,1,2,1,0,0,60,39,1
26,4,238367,11,9,2,1,0,4,1,0,0,40,39,0
73,4,57435,15,10,2,12,0,4,1,0,0,20,39,1
53,4,183973,1,7,2,7,0,4,1,0,0,48,39,1
23,4,131275,11,9,4,3,3,0,1,0,0,40,39,0
35,1,245372,11,9,4,1,1,4,1,0,0,40,39,0
24,4,165064,15,10,4,6,1,4,1,0,0,40,39,0
28,4,410351,15,10,4,3,1,4,1,0,0,30,39,0
26,4,252406,11,9,5,1,4,4,0,0,0,40,39,0
26,4,305129,1,7,2,3,0,4,1,0,0,45,39,0
45,4,241350,11,9,4,14,1,4,1,0,0,40,39,0
20,4,137651,15,10,4,7,3,0,1,0,0,40,39,0
36,4,108997,11,9,0,1,4,4,0,0,0,40,39,0
44,6,115896,8,11,6,10,4,4,0,0,0,40,39,0
27,4,373545,11,9,4,6,1,4,1,0,0,40,39,0
37,6,258037,11,9,2,14,0,4,1,0,0,45,5,1
33,2,377107,15,10,5,8,3,2,0,0,0,35,39,0
59,4,169611,11,9,0,12,4,4,0,0,0,40,39,0
20,4,83141,11,9,4,7,3,4,1,4416,0,53,39,0
26,4,323044,15,10,2,4,0,4,1,0,0,45,11,1
66,0,143417,8,11,2,0,0,4,1,0,0,45,39,0
43,2,293535,9,13,2,10,0,2,1,0,0,40,39,1
36,4,37238,9,13,4,13,1,4,1,0,0,42,39,0
46,4,219967,7,12,2,12,0,4,1,15024,0,45,39,1
36,4,187847,9,13,2,4,0,4,1,7688,0,40,39,1
54,6,124865,15,10,0,12,1,4,0,0,0,35,39,0
44,4,322044,15,10,0,7,3,2,1,0,0,40,39,0
27,4,399123,11,9,4,6,2,2,1,0,1719,40,39,0
45,1,81487,15,10,2,1,0,4,1,0,0,40,33,1
26,4,108035,11,9,4,4,1,4,0,0,0,40,39,0
43,4,220589,11,9,0,4,4,4,0,0,0,40,39,0
29,4,137063,11,9,4,12,4,4,1,0,0,38,39,0
44,4,443040,11,9,2,6,0,2,1,0,0,40,39,0
66,4,135446,11,9,2,12,0,4,1,0,0,40,39,0
31,4,186144,5,4,4,7,1,3,0,0,0,40,26,0
42,4,155972,11,9,2,6,0,4,1,0,0,40,39,1
42,4,113770,11,9,2,1,5,4,0,0,0,40,39,0
40,4,365986,9,13,2,6,3,4,1,0,0,40,39,1
51,4,82578,12,14,2,10,0,4,1,0,0,38,2,1
53,6,257728,11,9,2,3,0,4,1,0,0,50,39,1
27,4,221912,11,9,4,6,3,4,1,0,0,40,39,0
42,5,50122,11,9,2,12,0,4,1,0,0,60,39,0
25,4,167031,15,10,4,8,2,3,0,0,0,25,7,0
42,7,212027,9,13,0,10,1,2,1,0,0,40,39,0
55,4,176317,11,9,6,1,3,4,0,0,0,40,39,0
27,0,501172,15,10,2,0,0,4,1,0,419,20,26,0
18,4,127827,2,8,4,12,3,4,0,0,0,25,39,0
41,2,207685,12,14,2,10,0,4,1,0,0,61,39,1
27,4,29261,7,12,4,3,4,4,1,0,0,40,39,0
40,4,227466,11,9,2,14,0,2,1,0,0,50,39,0
54,4,204304,11,9,0,1,1,4,0,0,0,40,39,0
32,2,144949,11,9,2,11,0,4,1,0,0,40,39,0
18,4,168288,11,9,4,6,3,4,1,0,0,40,39,0
28,4,59335,9,13,2,1,2,4,0,0,0,15,39,0
44,4,429832,15,10,2,4,0,4,1,0,0,40,39,1
18,4,198614,1,7,4,12,3,2,0,0,0,8,39,0
30,4,212064,9,13,4,10,3,4,0,0,0,40,39,0
21,4,100345,11,9,4,3,3,4,1,0,0,53,39,0
22,0,335453,15,10,4,0,3,4,0,0,0,16,39,0
35,4,245090,11,9,2,3,0,4,1,0,0,40,26,0
44,4,27242,7,12,2,3,0,4,1,0,0,40,30,0
38,5,282951,15,10,0,10,1,4,1,0,0,40,39,0
44,6,53956,15,10,2,5,0,4,1,0,0,45,39,0
63,4,180099,0,6,5,8,4,2,0,0,0,40,39,0
58,4,218724,5,4,2,5,0,4,1,0,0,50,39,0
26,4,181666,15,10,2,7,5,4,0,0,0,40,39,0
18,4,108892,1,7,4,6,3,4,1,0,0,12,39,0
39,4,271521,9,13,2,10,0,1,1,0,0,48,30,1
19,4,282698,5,4,4,1,3,4,1,0,0,80,39,0
46,4,147640,4,3,2,14,0,0,1,0,1902,40,39,0
66,4,197414,5,4,3,8,1,4,0,0,0,20,39,0
36,4,150057,15,10,2,4,0,4,1,0,0,65,39,0
38,0,172855,1,7,0,0,4,2,0,0,0,20,39,0
44,4,85440,11,9,2,1,0,4,1,0,0,45,39,0
40,2,231832,12,14,4,10,1,4,0,0,0,40,39,0
37,4,226500,11,9,2,12,0,4,1,0,0,50,39,0
34,2,234096,7,12,2,10,0,4,1,0,0,40,39,1
40,4,226608,15,10,0,13,1,4,1,0,0,30,13,1
21,4,186648,0,6,5,7,3,4,1,0,0,40,39,0
49,6,199326,15,10,2,12,0,4,1,0,0,50,39,0
56,2,52953,10,16,0,10,1,4,0,0,1669,38,39,0
32,4,185410,11,9,4,1,1,4,0,0,0,40,39,0
59,4,348430,9,13,2,10,0,4,1,0,1902,43,39,1
43,4,358199,15,10,2,12,0,4,1,3103,0,40,39,1
21,4,186314,11,9,2,1,0,4,1,0,0,40,39,0
51,4,313146,11,9,2,7,0,4,1,0,0,40,39,0
37,4,112497,14,15,2,10,0,4,1,0,0,50,39,1
32,4,162160,15,10,2,4,0,4,1,0,0,40,39,0
50,0,156008,1,7,2,0,3,2,0,0,0,40,39,0
41,4,49797,15,10,5,4,1,2,0,0,0,40,39,0
58,5,179781,9,13,2,12,0,4,1,0,0,70,39,1
27,4,94090,15,10,2,7,0,4,1,0,0,50,39,0
35,7,194828,15,10,4,10,3,2,0,0,0,40,39,0
66,7,102640,11,9,6,10,4,2,0,0,0,35,39,0
19,4,136866,11,9,4,3,3,4,1,0,0,45,39,0
38,4,182526,9,13,3,10,1,4,0,0,0,40,39,0
70,0,135339,9,13,2,0,0,1,1,0,0,40,3,0
26,7,34862,15,10,2,1,0,1,1,0,0,38,0,0
47,1,51664,15,10,2,3,0,4,1,3908,0,40,39,0
26,4,173593,12,14,2,7,0,4,1,0,0,20,2,0
53,7,119570,9,13,2,4,0,4,1,0,0,45,39,1
28,4,106951,11,9,4,6,1,4,1,0,0,42,39,0
25,4,184698,0,6,4,7,1,4,1,0,0,40,6,0
31,2,50649,12,14,4,10,1,4,0,0,0,50,39,0
23,4,186666,15,10,4,7,1,4,1,0,0,40,39,0
17,2,192387,6,5,4,8,3,4,1,0,0,45,39,0
53,4,218311,11,9,0,12,1,4,0,0,0,35,39,0
21,4,83033,15,10,4,8,1,4,0,0,0,25,11,0
30,4,329425,15,10,4,11,3,4,1,0,0,48,39,0
39,4,326342,1,7,2,8,0,2,1,2635,0,37,39,0
30,4,363296,11,9,4,6,4,2,1,0,0,72,39,0
40,4,130760,10,16,2,10,0,4,1,0,0,45,39,0
40,2,26929,12,14,4,10,1,4,0,0,0,40,39,0
43,4,193494,15,10,2,10,0,4,1,0,0,40,39,0
22,2,238831,15,10,4,11,3,4,1,0,0,40,39,0
25,4,179462,5,4,4,6,4,4,1,0,0,40,39,0
24,4,99970,9,13,4,13,3,4,1,0,0,40,39,0
23,4,142766,15,10,4,1,1,4,1,0,0,20,39,0
34,4,275438,15,10,2,10,0,4,1,5178,0,40,39,1
27,4,335421,9,13,4,10,1,4,0,0,0,20,39,0
43,4,102180,12,14,2,10,0,4,1,0,0,40,39,1
24,4,306779,15,10,4,12,1,4,1,0,0,65,39,0
34,4,118941,1,7,4,8,1,4,0,0,0,40,21,0
